min,max,mean,count,median,scene_id
-1.0,0.8718425035476685,0.506032479368357,424227.0,0.6632227301597595,T44RKU_20211016T052821_ndwi_warped_clip
-0.6498533487319946,0.8261952996253967,0.5163934565103117,424227.0,0.630620539188385,T44RKU_20211105T053021_ndwi_warped_clip
-0.9905811548233032,0.8327317237854004,0.40101796786744665,238123.0,0.6244648098945618,T44RKU_20211107T052019_ndwi_warped_clip
